ID,Player,Team,Position,Cost,Selection,Form,Points,Minutes,Goals,Assists,Clean_Sheets,Goals_Conceded,Own_Goals,Pen_Saved,Yellow,Reds,Saves,Bonus,Bonus_Syst,Influence,Creativity,Threat,ICT_Index,Dream_Team,Form_Value,Season_Value,PPG
CantwellNORMID,Cantwell,NOR,MID,4.50,0.0060,2.00,2,90,0,0,0,4,0,0,0,0,0,0,10.00,15.60,33.90,2.00,5.20,0,0.40,0.40,2.0
HendersonSHUGKP,Henderson,SHU,GKP,4.50,0.0150,2.00,2,90,0,0,0,1,0,0,0,0,2,0,12.00,13.40,0.00,0.00,1.30,0,0.40,0.40,2.0
StevensSHUDEF,Stevens,SHU,DEF,5.00,0.0040,2.00,2,90,0,0,0,1,0,0,0,0,0,0,11.00,10.20,3.10,2.00,1.50,0,0.40,0.40,2.0
McArthurCRYMID,McArthur,CRY,MID,5.50,0.0190,3.00,3,90,0,0,1,0,0,0,0,0,0,0,15.00,21.20,11.60,0.00,3.30,0,0.50,0.50,3.0
PickfordEVEGKP,Pickford,EVE,GKP,5.50,0.0990,7.00,7,90,0,0,1,0,0,0,0,0,2,1,25.00,20.80,0.00,0.00,2.10,0,1.30,1.30,7.0
DigneEVEDEF,Digne,EVE,DEF,6.00,0.2500,6.00,6,90,0,0,1,0,0,0,0,0,0,0,17.00,6.40,16.50,22.00,4.50,0,1.00,1.00,6.0
MinaEVEDEF,Mina,EVE,DEF,5.50,0.0120,9.00,9,90,0,0,1,0,0,0,0,0,0,3,32.00,19.40,0.80,0.00,2.00,0,1.60,1.60,9.0
KeaneEVEDEF,Keane,EVE,DEF,5.50,0.0300,8.00,8,90,0,0,1,0,0,0,0,0,0,2,26.00,24.40,0.50,0.00,2.50,0,1.50,1.50,8.0
ColemanEVEDEF,Coleman,EVE,DEF,5.50,0.0350,6.00,6,90,0,0,1,0,0,0,0,0,0,0,20.00,20.60,3.30,19.00,4.30,0,1.10,1.10,6.0
RicharlisonEVEMID,Richarlison,EVE,MID,8.00,0.0930,3.00,3,90,0,0,1,0,0,0,0,0,0,0,7.00,12.20,19.30,32.00,6.40,0,0.40,0.40,3.0
BernardEVEMID,Bernard,EVE,MID,6.50,0.0060,2.00,2,90,0,0,1,0,0,0,1,0,0,0,4.00,6.80,19.50,10.00,3.60,0,0.30,0.30,2.0
SchmeichelLEIGKP,Schmeichel,LEI,GKP,5.00,0.0620,6.00,6,90,0,0,1,0,0,0,0,0,2,0,23.00,0.00,0.00,0.00,0.00,0,1.20,1.20,6.0
PereiraLEIDEF,Pereira,LEI,DEF,6.00,0.0560,9.00,9,90,0,0,1,0,0,0,0,0,0,3,32.00,0.00,0.00,0.00,0.00,0,1.50,1.50,9.0
ChilwellLEIDEF,Chilwell,LEI,DEF,5.50,0.0570,6.00,6,90,0,0,1,0,0,0,0,0,0,0,23.00,0.00,0.00,0.00,0.00,0,1.10,1.10,6.0
EvansLEIDEF,Evans,LEI,DEF,5.00,0.0080,7.00,7,90,0,0,1,0,0,0,0,0,0,1,30.00,0.00,0.00,0.00,0.00,0,1.40,1.40,7.0
SoyuncuLEIDEF,Soyuncu,LEI,DEF,4.50,0.0040,6.00,6,90,0,0,1,0,0,0,0,0,0,0,29.00,0.00,0.00,0.00,0.00,0,1.30,1.30,6.0
MaddisonLEIMID,Maddison,LEI,MID,7.00,0.1010,3.00,3,90,0,0,1,0,0,0,0,0,0,0,9.00,0.00,0.00,0.00,0.00,0,0.40,0.40,3.0
NdidiLEIMID,Ndidi,LEI,MID,5.00,0.0130,3.00,3,90,0,0,1,0,0,0,0,0,0,0,15.00,0.00,0.00,0.00,0.00,0,0.60,0.60,3.0
TielemansLEIMID,Tielemans,LEI,MID,6.50,0.0590,3.00,3,90,0,0,1,0,0,0,0,0,0,0,21.00,0.00,0.00,0.00,0.00,0,0.50,0.50,3.0
VardyLEIFWD,Vardy,LEI,FWD,9.00,0.1040,2.00,2,90,0,0,1,0,0,0,0,0,0,0,5.00,0.00,0.00,0.00,0.00,0,0.20,0.20,2.0
RobertsonLIVDEF,Robertson,LIV,DEF,7.00,0.3270,2.00,2,90,0,0,0,1,0,0,0,0,0,0,15.00,12.40,24.70,7.00,4.40,0,0.30,0.30,2.0
Alexander-ArnoldLIVDEF,Alexander-Arnold,LIV,DEF,7.00,0.2430,5.00,5,90,0,1,0,1,0,0,0,0,0,0,24.00,35.60,36.30,12.00,8.40,0,0.70,0.70,5.0
van DijkLIVDEF,van Dijk,LIV,DEF,6.50,0.5140,8.00,8,90,1,0,0,1,0,0,0,0,0,0,27.00,52.40,0.80,21.00,7.40,0,1.20,1.20,8.0
GomezLIVDEF,Gomez,LIV,DEF,5.50,0.0210,2.00,2,90,0,0,0,1,0,0,0,0,0,0,10.00,14.00,11.80,0.00,2.60,0,0.40,0.40,2.0
SalahLIVMID,Salah,LIV,MID,12.50,0.4440,12.00,12,90,1,1,0,1,0,0,0,0,0,2,40.00,54.80,39.70,39.00,13.40,1,1.00,1.00,12.0
FabinhoLIVMID,Fabinho,LIV,MID,5.50,0.0110,2.00,2,90,0,0,0,1,0,0,0,0,0,0,18.00,25.60,11.80,7.00,4.40,0,0.40,0.40,2.0
HendersonLIVMID,Henderson,LIV,MID,5.50,0.0090,2.00,2,90,0,0,0,1,0,0,0,0,0,0,12.00,12.20,6.20,41.00,5.90,0,0.40,0.40,2.0
WijnaldumLIVMID,Wijnaldum,LIV,MID,5.50,0.0270,2.00,2,90,0,0,0,1,0,0,0,0,0,0,11.00,3.80,5.20,2.00,1.10,0,0.40,0.40,2.0
EdersonMCIGKP,Ederson,MCI,GKP,6.00,0.2180,7.00,7,90,0,0,1,0,0,0,0,0,3,0,26.00,28.80,0.00,0.00,2.90,0,1.20,1.20,7.0
LaporteMCIDEF,Laporte,MCI,DEF,6.50,0.0860,6.00,6,90,0,0,1,0,0,0,0,0,0,0,26.00,17.20,0.90,0.00,1.80,0,0.90,0.90,6.0
WalkerMCIDEF,Walker,MCI,DEF,6.00,0.1970,8.00,8,90,0,1,1,0,0,0,1,0,0,0,33.00,27.40,23.30,20.00,7.10,0,1.30,1.30,8.0
ZinchenkoMCIDEF,Zinchenko,MCI,DEF,5.50,0.1110,6.00,6,90,0,0,1,0,0,0,0,0,0,0,26.00,17.80,25.00,1.00,4.40,0,1.10,1.10,6.0
StonesMCIDEF,Stones,MCI,DEF,5.50,0.0380,6.00,6,90,0,0,1,0,0,0,0,0,0,0,33.00,17.80,0.80,0.00,1.90,0,1.10,1.10,6.0
BurnBHADEF,Burn,BHA,DEF,4.50,0.0010,6.00,6,90,0,0,1,0,0,0,0,0,0,0,23.00,12.80,1.30,1.00,1.50,0,1.30,1.30,6.0
GroBBHAMID,GroB,BHA,MID,6.50,0.0090,6.00,6,90,0,1,1,0,0,0,0,0,0,0,16.00,6.00,10.90,4.00,2.10,0,0.90,0.90,6.0
PropperBHAMID,Propper,BHA,MID,5.00,0.0040,6.00,6,90,0,1,1,0,0,0,0,0,0,0,26.00,30.80,16.30,1.00,4.80,0,1.20,1.20,6.0
MarchBHAMID,March,BHA,MID,5.00,0.0050,3.00,3,90,0,0,1,0,0,0,0,0,0,0,15.00,13.80,1.80,0.00,1.60,0,0.60,0.60,3.0
StephensBHAMID,Stephens,BHA,MID,4.50,0.0340,3.00,3,90,0,0,1,0,0,0,0,0,0,0,11.00,15.00,11.30,0.00,2.60,0,0.70,0.70,3.0
PopeBURGKP,Pope,BUR,GKP,4.50,0.0670,8.00,8,90,0,0,1,0,0,0,0,0,3,1,28.00,26.00,10.00,0.00,3.60,0,1.80,1.80,8.0
MeeBURDEF,Mee,BUR,DEF,5.00,0.0090,6.00,6,90,0,0,1,0,0,0,0,0,0,0,27.00,21.20,0.10,2.00,2.30,0,1.20,1.20,6.0
TarkowskiBURDEF,Tarkowski,BUR,DEF,5.00,0.0180,6.00,6,90,0,0,1,0,0,0,0,0,0,0,23.00,15.00,0.20,36.00,5.10,0,1.20,1.20,6.0
LowtonBURDEF,Lowton,BUR,DEF,4.50,0.0030,6.00,6,90,0,0,1,0,0,0,0,0,0,0,23.00,16.00,15.30,2.00,3.30,0,1.30,1.30,6.0
PietersBURDEF,Pieters,BUR,DEF,4.50,0.0120,14.00,14,90,0,2,1,0,0,0,0,0,0,2,43.00,55.00,25.00,1.00,8.10,1,3.10,3.10,14.0
GudmundssonBURMID,Gudmundsson,BUR,MID,6.00,0.0080,9.00,9,90,1,0,1,0,0,0,0,0,0,1,28.00,43.20,33.10,22.00,9.80,0,1.50,1.50,9.0
WestwoodBURMID,Westwood,BUR,MID,5.50,0.0090,3.00,3,90,0,0,1,0,0,0,0,0,0,0,7.00,6.40,11.50,0.00,1.80,0,0.50,0.50,3.0
CorkBURMID,Cork,BUR,MID,5.00,0.0030,3.00,3,90,0,0,1,0,0,0,0,0,0,0,10.00,8.20,2.10,0.00,1.00,0,0.60,0.60,3.0
WoodBURFWD,Wood,BUR,FWD,6.50,0.0170,2.00,2,90,0,0,1,0,0,0,0,0,0,0,0.00,0.00,0.40,6.00,0.60,0,0.30,0.30,2.0
KepaCHEGKP,Kepa,CHE,GKP,5.50,0.0560,0.00,0,90,0,0,0,4,0,0,0,0,1,0,9.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.0
AzpilicuetaCHEDEF,Azpilicueta,CHE,DEF,6.00,0.0850,0.00,0,90,0,0,0,4,0,0,0,0,0,0,9.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.0
EmersonCHEDEF,Emerson,CHE,DEF,5.50,0.0100,0.00,0,90,0,0,0,4,0,0,0,0,0,0,8.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.0
ChristensenCHEDEF,Christensen,CHE,DEF,5.00,0.0110,0.00,0,90,0,0,0,4,0,0,0,0,0,0,16.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.0
ZoumaCHEDEF,Zouma,CHE,DEF,5.00,0.0330,-1.00,-1,90,0,0,0,4,0,0,1,0,0,0,1.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.0
PedroCHEMID,Pedro,CHE,MID,7.00,0.0330,2.00,2,90,0,0,0,4,0,0,0,0,0,0,18.00,0.00,0.00,0.00,0.00,0,0.30,0.30,2.0
KovacicCHEMID,Kovacic,CHE,MID,5.50,0.0100,2.00,2,90,0,0,0,4,0,0,0,0,0,0,22.00,0.00,0.00,0.00,0.00,0,0.40,0.40,2.0
MountCHEMID,Mount,CHE,MID,6.00,0.0100,2.00,2,90,0,0,0,4,0,0,0,0,0,0,15.00,0.00,0.00,0.00,0.00,0,0.30,0.30,2.0
GuaitaCRYGKP,Guaita,CRY,GKP,5.00,0.0050,6.00,6,90,0,0,1,0,0,0,0,0,2,0,24.00,14.00,0.00,0.00,1.40,0,1.20,1.20,6.0
van AanholtCRYDEF,van Aanholt,CRY,DEF,5.50,0.0660,6.00,6,90,0,0,1,0,0,0,0,0,0,0,20.00,15.40,0.50,2.00,1.80,0,1.10,1.10,6.0
WardCRYDEF,Ward,CRY,DEF,4.50,0.0050,6.00,6,90,0,0,1,0,0,0,0,0,0,0,23.00,14.20,0.90,0.00,1.50,0,1.30,1.30,6.0
DannCRYDEF,Dann,CRY,DEF,4.50,0.0030,6.00,6,90,0,0,1,0,0,0,0,0,0,0,20.00,7.60,0.10,36.00,4.40,0,1.30,1.30,6.0
KellyCRYDEF,Kelly,CRY,DEF,4.00,0.2470,6.00,6,90,0,0,1,0,0,0,0,0,0,0,24.00,25.80,0.00,0.00,2.60,0,1.50,1.50,6.0
MilivojevicCRYMID,Milivojevic,CRY,MID,7.00,0.0850,2.00,2,90,0,0,1,0,0,0,1,0,0,0,0.00,0.60,14.80,0.00,1.50,0,0.30,0.30,2.0
TownsendCRYMID,Townsend,CRY,MID,6.00,0.0380,3.00,3,90,0,0,1,0,0,0,0,0,0,0,14.00,10.00,11.70,0.00,2.20,0,0.50,0.50,3.0
MeyerCRYMID,Meyer,CRY,MID,5.50,0.0020,2.00,2,90,0,0,1,0,0,0,1,0,0,0,5.00,12.80,1.00,55.00,6.90,0,0.40,0.40,2.0
LenoARSGKP,Leno,ARS,GKP,5.00,0.0560,7.00,7,90,0,0,1,0,0,0,0,0,2,1,27.00,0.00,0.00,0.00,0.00,0,1.40,1.40,7.0
Maitland-NilesARSDEF,Maitland-Niles,ARS,DEF,5.00,0.0160,12.00,12,90,0,1,1,0,0,0,0,0,0,3,38.00,0.00,0.00,0.00,0.00,1,2.40,2.40,12.0
SokratisARSDEF,Sokratis,ARS,DEF,5.00,0.0160,8.00,8,90,0,0,1,0,0,0,0,0,0,2,28.00,0.00,0.00,0.00,0.00,0,1.60,1.60,8.0
MonrealARSDEF,Monreal,ARS,DEF,5.00,0.0110,7.00,7,90,0,0,1,0,0,0,0,0,0,1,27.00,0.00,0.00,0.00,0.00,0,1.40,1.40,7.0
ChambersARSDEF,Chambers,ARS,DEF,4.50,0.0090,6.00,6,90,0,0,1,0,0,0,0,0,0,0,26.00,0.00,0.00,0.00,0.00,0,1.30,1.30,6.0
XhakaARSMID,Xhaka,ARS,MID,5.50,0.0170,2.00,2,90,0,0,1,0,0,0,1,0,0,0,11.00,0.00,0.00,0.00,0.00,0,0.40,0.40,2.0
GuendouziARSMID,Guendouzi,ARS,MID,4.50,0.0530,3.00,3,90,0,0,1,0,0,0,0,0,0,0,15.00,0.00,0.00,0.00,0.00,0,0.70,0.70,3.0
AubameyangARSFWD,Aubameyang,ARS,FWD,11.00,0.2730,6.00,6,90,1,0,1,0,0,0,0,0,0,0,25.00,0.00,0.00,0.00,0.00,0,0.50,0.50,6.0
HeatonAVLGKP,Heaton,AVL,GKP,4.50,0.0670,2.00,2,90,0,0,0,3,0,0,0,0,3,0,15.00,24.20,0.00,0.00,2.40,0,0.40,0.40,2.0
El MohamadyAVLDEF,El Mohamady,AVL,DEF,4.50,0.0210,1.00,1,90,0,0,0,3,0,0,0,0,0,0,10.00,12.20,0.90,0.00,1.30,0,0.20,0.20,1.0
TaylorAVLDEF,Taylor,AVL,DEF,4.50,0.0020,1.00,1,90,0,0,0,3,0,0,0,0,0,0,13.00,23.20,1.00,0.00,2.40,0,0.20,0.20,1.0
MingsAVLDEF,Mings,AVL,DEF,4.50,0.0200,6.00,6,90,0,1,0,3,0,0,0,0,0,2,31.00,70.60,10.00,0.00,8.10,0,1.30,1.30,6.0
EngelsAVLDEF,Engels,AVL,DEF,4.50,0.0010,1.00,1,90,0,0,0,3,0,0,0,0,0,0,12.00,27.80,0.00,0.00,2.80,0,0.20,0.20,1.0
GrealishAVLMID,Grealish,AVL,MID,6.00,0.0620,2.00,2,90,0,0,0,3,0,0,0,0,0,0,22.00,25.00,22.10,0.00,4.70,0,0.30,0.30,2.0
El GhaziAVLMID,El Ghazi,AVL,MID,5.50,0.0040,2.00,2,90,0,0,0,3,0,0,0,0,0,0,0.00,1.40,5.30,8.00,1.50,0,0.40,0.40,2.0
McGinnAVLMID,McGinn,AVL,MID,5.50,0.0320,7.00,7,90,1,0,0,3,0,0,0,0,0,0,23.00,49.60,13.40,26.00,8.90,0,1.30,1.30,7.0
RamsdaleBOUGKP,Ramsdale,BOU,GKP,4.50,0.0010,2.00,2,90,0,0,0,1,0,0,0,0,2,0,11.00,9.80,0.00,0.00,1.00,0,0.40,0.40,2.0
Steve CookBOUDEF,Steve Cook,BOU,DEF,5.00,0.0020,2.00,2,90,0,0,0,1,0,0,0,0,0,0,12.00,14.00,0.10,4.00,1.80,0,0.40,0.40,2.0
AkeBOUDEF,Ake,BOU,DEF,5.00,0.1900,2.00,2,90,0,0,0,1,0,0,0,0,0,0,19.00,16.40,21.70,22.00,6.00,0,0.40,0.40,2.0
MephamBOUDEF,Mepham,BOU,DEF,4.50,0.0070,10.00,10,90,1,0,0,1,0,0,0,0,0,2,24.00,45.40,1.20,37.00,8.40,1,2.20,2.20,10.0
Adam SmithBOUDEF,Adam Smith,BOU,DEF,4.50,0.0160,1.00,1,90,0,0,0,1,0,0,1,0,0,0,10.00,3.40,5.80,4.00,1.30,0,0.20,0.20,1.0
RicoBOUDEF,Rico,BOU,DEF,4.00,0.0540,2.00,2,90,0,0,0,1,0,0,0,0,0,0,13.00,21.00,16.60,3.00,4.10,0,0.50,0.50,2.0
FraserBOUMID,Fraser,BOU,MID,7.50,0.1890,1.00,1,90,0,0,0,1,0,0,1,0,0,0,0.00,1.60,20.70,5.00,2.70,0,0.10,0.10,1.0
LermaBOUMID,Lerma,BOU,MID,5.00,0.0020,2.00,2,90,0,0,0,1,0,0,0,0,0,0,13.00,11.20,3.30,9.00,2.40,0,0.40,0.40,2.0
BillingBOUMID,Billing,BOU,MID,5.00,0.0020,2.00,2,90,0,0,0,1,0,0,0,0,0,0,15.00,22.40,23.30,10.00,5.60,0,0.40,0.40,2.0
KingBOUFWD,King,BOU,FWD,6.50,0.2050,2.00,2,90,0,0,0,1,0,0,0,0,0,0,6.00,5.00,12.40,22.00,3.90,0,0.30,0.30,2.0
RyanBHAGKP,Ryan,BHA,GKP,4.50,0.1350,9.00,9,90,0,0,1,0,0,0,0,0,3,2,29.00,25.40,0.00,0.00,2.50,0,2.00,2.00,9.0
DuffyBHADEF,Duffy,BHA,DEF,5.00,0.0300,6.00,6,90,0,0,1,0,0,0,0,0,0,0,26.00,22.60,0.20,2.00,2.50,0,1.20,1.20,6.0
MontoyaBHADEF,Montoya,BHA,DEF,4.50,0.0070,6.00,6,90,0,0,1,0,0,0,0,0,0,0,21.00,13.00,12.60,2.00,2.80,0,1.30,1.30,6.0
DunkBHADEF,Dunk,BHA,DEF,4.50,0.0800,11.00,11,90,0,1,1,0,0,0,1,0,0,3,41.00,35.80,13.30,2.00,5.10,1,2.40,2.40,11.0
